"SomaSeqid","TargetFullName","Target","UniProt","EntrezGeneSymbol","n_dis","beta_dis","se_dis","p_dis","padj_dis","n_rep","beta_rep","se_rep","p_rep","padj_rep","n_meta","beta_meta","se_meta","p_meta","padj_meta"
"X7251.64","Complement C1q tumor necrosis factor-related protein 3","C1QT3","Q9BXJ4","C1QTNF3",481,-0.262505356145763,0.0202069446564207,3.5468747218985e-33,6.63265572995019e-32,373,-0.148239250480834,0.0141898739945301,1.54115336280893e-22,1.57821443177172e-20,854,-0.186,0.0116,1e-57,3.07214285714286e-55
"X2612.5","Eukaryotic translation initiation factor 5","eIF-5","P55010","EIF5",482,0.525481633765837,0.0404607093997657,3.58614103647998e-33,6.67705307268415e-32,373,0.0466352586349786,0.039096136627032,0.233704423822914,0.372273207836486,855,0.2778,0.0281,5.01187233627271e-23,8.38757311996457e-22
"X16583.8","Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]","AP4A","P50583","NUDT2",482,0.616568440641893,0.0474946469545396,3.78459820784183e-33,7.01618831548608e-32,373,-0.0914710914641419,0.0354126470468803,0.0101806414576488,0.0289596156807854,855,0.1615,0.0284,1.28824955169313e-08,4.57914158829105e-08
"X12956.40","KIF1-binding protein","KBP","Q96EK5","KIFBP",482,0.754510231739672,0.0582070950767694,4.55734920778996e-33,8.41251456768439e-32,373,-0.00874600982345374,0.0520028518690279,0.866531743794151,0.914722565604706,855,0.3301,0.0388,1.73780082874937e-17,1.6536020717812e-16
"X18897.31","Histone deacetylase 2","HDAC2","Q92769","HDAC2",482,0.533656997368541,0.0412081665573179,5.12576805533341e-33,9.42133692563632e-32,373,-0.004868341309675,0.0329498827233849,0.882621301698397,0.925665500757085,855,0.2052,0.0257,1.54881661891248e-15,1.16867724174431e-14
"X14082.56","Talin-2","TLN2","Q9Y4G6","TLN2",482,0.410896184428164,0.0317654636252109,5.9172564332478e-33,1.0829838263574e-31,373,0.0121399155985434,0.0221757747760815,0.584408941095409,0.707744888971778,855,0.1428,0.0182,4.07380277804112e-15,2.94973497447052e-14
"X9223.11","Mesencephalic astrocyte-derived neurotrophic factor","ARMET","P55145","MANF",482,0.738733716310739,0.0571120302587447,5.94537490226708e-33,1.08351938367164e-31,373,0.00954554467456405,0.0494306083939364,0.846979647114248,0.903039033772529,855,0.3218,0.0374,7.24435960074989e-18,7.2799043558003e-17
"X4389.2","Desert hedgehog protein N-product","DHH","O43323","DHH",482,0.323382182662012,0.025016186620608,6.41352510780202e-33,1.16390596998551e-31,373,0.0279595883176622,0.0264350332906037,0.290900786049512,0.434885047201582,855,0.1838,0.0182,4.677351412872e-24,8.52427475710274e-23
"X11369.23","Alcohol dehydrogenase class-3","ADHX","P11766","ADH5",482,0.44707553321574,0.0345927860012781,6.59853285854432e-33,1.19244915229408e-31,373,-0.0321088437696509,0.0288383988446615,0.266262833800691,0.408952779349266,855,0.1644,0.0222,1.17489755493953e-13,7.37698450189039e-13
"X17757.86","Calcium-binding protein 39","CAB39","Q9Y376","CAB39",482,0.627857910884157,0.0485867863064575,6.69751029861428e-33,1.20527162319414e-31,373,0.0133061264117004,0.0298938700231874,0.656501083606385,0.765828901706282,855,0.1821,0.0255,8.7096358995608e-13,5.00135433965434e-12
"X12508.9","Charged multivesicular body protein 3","CHMP3","Q9Y3E7","CHMP3",482,0.398351418611471,0.0308405138340588,7.08759092202364e-33,1.27015535648432e-31,373,-0.0539990667501071,0.0234704899758315,0.0219674195116102,0.0555775713643738,855,0.1119,0.0187,2.08929613085404e-09,8.18402792240731e-09
"X11227.31","Transducin beta-like protein 2","TBL2","Q9Y4P3","TBL2",482,0.66821947335721,0.051741325764475,7.21645522319212e-33,1.28788273506014e-31,373,-0.0457727829334637,0.0434946290558109,0.293318640683273,0.437283699680678,855,0.2499,0.0333,6.16595001861481e-14,3.99393840814191e-13
"X8307.47","UPF0696 protein C11orf68","CK068","Q9H3H3","C11orf68",482,0.553902243670157,0.0430204331317249,1.05150840403379e-32,1.86881720898733e-31,373,-0.0272085290234618,0.0298421965577085,0.362500478549764,0.509514561517168,855,0.1616,0.0245,4.46683592150963e-11,2.132282053098e-10
"X12358.6","Immunoglobulin-binding protein 1","IGBP1","P78318","IGBP1",482,0.492766955128003,0.0382818372610879,1.08471159039925e-32,1.91989487666962e-31,373,0.0511949529721704,0.0340973925351044,0.134103443263903,0.242547901378489,855,0.2465,0.0255,3.54813389233576e-22,5.35456977927583e-21
"X12395.86","Aspartate--tRNA ligase, mitochondrial","SYDM","Q6PI48","DARS2",476,0.776845522769719,0.0602995492150706,1.10859464677342e-32,1.95412523597233e-31,373,-0.0581329428244651,0.0729818773037399,0.426233531607585,0.570744215269061,849,0.4381,0.0465,4.36515832240167e-21,5.74145135922005e-20
"X13937.75","Cullin-associated NEDD8-dissociated protein 1","CAND1","Q86VP6","CAND1",482,0.405008989676834,0.0314718810690034,1.1180937439432e-32,1.96282497661212e-31,373,0.0410590005097644,0.0310192142797102,0.186438760946256,0.312621095840096,855,0.2204,0.0221,1.94984459975804e-23,3.38156517079006e-22
"X3132.1","Vascular endothelial growth factor C","VEGF-C","P49767","VEGFC",482,0.251428352118304,0.0195918016228083,1.57130104205984e-32,2.74722186256072e-31,373,0.0363702557321055,0.016632860374098,0.029398909809017,0.0708373731588695,855,0.1264,0.0127,1.99526231496888e-23,3.44643502677958e-22
"X18311.44","Dynactin subunit 6","DCTN6","O00399","DCTN6",482,0.422103499356977,0.0329249750257519,1.78230810636131e-32,3.10352516820243e-31,373,0.0205892207276861,0.0340737060996381,0.54604720854407,0.678575279961874,855,0.2282,0.0237,5.49540873857623e-22,8.03937176347495e-21
"X17325.10","Guanylate kinase","KGUA","Q16774","GUK1",482,0.455808888949714,0.0355560010918459,1.7942214279709e-32,3.11167192004147e-31,373,-0.0165052929295447,0.0332563763504968,0.619976626115753,0.734983315579893,855,0.2039,0.0243,4.677351412872e-17,4.20863774618462e-16
"X17728.61","Charged multivesicular body protein 2a","CHM2A","O43633","CHMP2A",482,0.662102436023467,0.0516723089027778,1.89967711918811e-32,3.28132983519199e-31,373,-0.000779815474846017,0.0400545541107658,0.984477679047211,0.990644454938428,855,0.248,0.0317,4.67735141287198e-15,3.3528814044604e-14
"X5864.10","Fructose-bisphosphate aldolase A","aldolase A","P04075","ALDOA",482,0.658629610884452,0.0514481683501609,2.12382668402182e-32,3.65383142719114e-31,373,-0.017919172798912,0.0288194954281219,0.53447744880555,0.66941977498913,855,0.1437,0.0251,1.09647819614319e-08,3.92342156540086e-08
"X3820.68","MAP kinase-activated protein kinase 2","MAPK2","P49137","MAPKAPK2",482,0.591086143311804,0.0461748934129789,2.13970158931622e-32,3.66647670742991e-31,373,-0.0174763026439802,0.0427640801115869,0.683021819735018,0.786105658731686,855,0.2635,0.0314,4.57088189614875e-17,4.13011828473441e-16
"X11441.11","Glycogen phosphorylase, liver form","PYGL","P06737","PYGL",481,0.540009937723077,0.0422048638167813,2.31426545989305e-32,3.94986339007937e-31,373,0.304483308814586,0.035298798639208,1.94417548454014e-16,7.27121631218012e-15,854,0.4014,0.0271,1e-49,1.79208333333333e-47
"X9816.37","Isochorismatase domain-containing protein 1","ISOC1","Q96CN7","ISOC1",482,0.351875828743018,0.0275297313902144,2.57407973471018e-32,4.37593554900731e-31,373,-0.0468458484478339,0.0210967996606805,0.0269936695215756,0.0660552442142494,855,0.1007,0.0167,1.81970085860998e-09,7.18030586502893e-09
"X17450.51","Histidine--tRNA ligase, cytoplasmic","Histidyl-tRNA synthetase","P12081","HARS1",482,0.489784727993337,0.0383269659315119,2.63748459409312e-32,4.46607135401359e-31,373,-0.0462767265978959,0.0364536684096453,0.205078982986552,0.336273238972612,855,0.2083,0.0264,3.09029543251359e-15,2.25659773433633e-14
"X15435.4","Purine nucleoside phosphorylase","PNP","P00491","PNP",481,0.616335851704531,0.0482319800265761,2.7060583390259e-32,4.56421839849035e-31,373,0.0524051834294053,0.0429164490514993,0.22283285629689,0.358281912124458,854,0.3016,0.0321,5.12861383991366e-21,6.70461037248287e-20
"X4217.49","3-hydroxyacyl-CoA dehydrogenase type-2","ERAB","Q99714","HSD17B10",482,0.761070221432834,0.0596141828295985,2.97202105694753e-32,4.99322756481693e-31,373,-0.00806260269555377,0.0438037270971525,0.854066454825212,0.908343180564599,855,0.2616,0.0353,1.25892541179417e-13,7.87011365716091e-13
"X12729.12","Proteasome assembly chaperone 3","PSMG3","Q9BT73","PSMG3",482,0.351570263026021,0.0275738446181875,3.47701411717572e-32,5.81892518209057e-31,373,0.0172097168409631,0.0282883050290159,0.543319350785394,0.676403472235408,855,0.1887,0.0197,1.23026877081238e-21,1.69053865280002e-20
"X13636.20","Nucleosome assembly protein 1-like 1","NP1L1","P55209","NAP1L1",478,0.512591231792631,0.0402464704120283,4.30366765818107e-32,7.17444751854139e-31,373,-0.0413155427177418,0.0378058973258215,0.275183833774725,0.418813046378306,851,0.2183,0.0276,2.29086765276777e-15,1.69587293882172e-14
"X17697.2","Esterase OVCA2","OVCA2","Q8WZ82","OVCA2",482,0.554780009438636,0.0436452114359918,5.04121473283145e-32,8.37153072042783e-31,373,-0.0786442348826719,0.0352440190515188,0.0262566565517403,0.0646791980693213,855,0.1714,0.0274,4.07380277804112e-10,1.75214257483549e-09
"X15418.25","Mitogen-activated protein kinase 10","MK10","P53779","MAPK10",482,0.707104517409458,0.0556464081415774,5.23832193130048e-32,8.6653933178936e-31,373,-0.0457362419694284,0.0457486702899753,0.318100688266783,0.464758503640484,855,0.2579,0.0353,2.95120922666639e-13,1.77278643629779e-12
"X5202.4","Peptidyl-prolyl cis-trans isomerase D","PPID","Q08752","PPID",482,0.766057986745381,0.0603195283945287,5.60446345116815e-32,9.23555452240391e-31,373,-0.0203435535587797,0.0578577487373177,0.72533008175369,0.817731240268053,855,0.3565,0.0418,1.38038426460289e-17,1.32819523983378e-16
"X12399.194","Coiled-coil domain-containing protein 50","CCD50","Q8IVM0","CCDC50",482,0.525240430922012,0.0414090959073257,6.51435448806149e-32,1.06939842187605e-30,373,-0.0354739235289848,0.0222003582243222,0.110926110669291,0.208884939574703,855,0.0897,0.0196,4.57088189614875e-06,1.1543959504014e-05
"X3854.24","Nascent polypeptide-associated complex subunit alpha","NACA","Q13765","NACA",482,0.605223382872196,0.0477421892902397,6.98055403462753e-32,1.14157273395183e-30,373,0.0065940420245814,0.0332150000258895,0.842743450635652,0.899637523252405,855,0.2018,0.0273,1.34896288259166e-13,8.38423317633918e-13
"X19238.12","Glutamine synthetase","GLNA","P15104","GLUL",482,0.504913540905433,0.0401186109777153,1.66141076950522e-31,2.70671504531892e-30,373,0.298579888032062,0.0300455468075788,9.14297727863085e-21,6.44654840580185e-19,855,0.3727,0.024,3.54813389233573e-54,8.47806881718666e-52
"X11816.84","Tyrosine-protein kinase JAK2","JAK2","O60674","JAK2",482,0.53333182692458,0.0423930275552756,1.7398233847332e-31,2.8237661802783e-30,373,-0.0281974131428919,0.048781272696071,0.563593186707646,0.692179981733177,855,0.2917,0.032,7.76247116628693e-20,9.17208474895607e-19
"X18408.26","ADP-ribosylation factor 4","ARF4","P18085","ARF4",482,0.499321062018644,0.0396992704099116,1.79100413283914e-31,2.89590555463953e-30,373,-0.0670373974784063,0.0419801693479712,0.111152550974345,0.209128224733446,855,0.2319,0.0288,8.91250938133744e-16,6.85737081379827e-15
"X19586.89","Ras-related protein Rab-3C","RAB3C","Q96E17","RAB3C",479,0.692374454209743,0.0551011917407636,2.12867324157067e-31,3.42899760748893e-30,373,0.011799496097017,0.057933932124069,0.838723029204325,0.896216660992623,852,0.3691,0.0399,2.34422881531993e-20,2.93096748101483e-19
"X18206.18","Alcohol dehydrogenase 6","ADH6","P28332","ADH6",482,0.558040602992805,0.044439784656928,2.17159742872097e-31,3.48508975407794e-30,373,0.0126786772267187,0.0307158141150072,0.680013531614665,0.784532778829043,855,0.189,0.0253,7.41310241300916e-14,4.73755623749664e-13
"X19224.5","Eukaryotic translation initiation factor 1A, Y-chromosomal","IF1AY","O14602","EIF1AY",482,0.437955124530769,0.0348937349916726,2.30102736567668e-31,3.67907758355963e-30,373,-0.0504657861478556,0.0313403261941325,0.108202840379407,0.205079320822963,855,0.1676,0.0233,6.60693448007596e-13,3.86092733679439e-12
"X3879.50","Hsp90 co-chaperone Cdc37","CDC37","Q16543","CDC37",482,0.420639109315072,0.033540502662578,2.52644259878058e-31,4.02452948790936e-30,373,0.0250884593967775,0.0220074359267404,0.255030080853288,0.396703210759491,855,0.1441,0.0184,4.78630092322638e-15,3.42527125969994e-14
"X13954.9","Glucosamine 6-phosphate N-acetyltransferase","GNA1","Q96EK6","GNPNAT1",482,0.614044137818241,0.0490218485722029,2.91959336916055e-31,4.63364246522492e-30,373,-0.0165459800142054,0.0336165292379794,0.62287384717718,0.737704398685198,855,0.1851,0.0277,2.39883291901949e-11,1.18183051371167e-10
"X17675.17","Acyl-coenzyme A thioesterase 13","ACO13","Q9NPJ3","ACOT13",475,0.684545211532231,0.0546902583606392,3.64522584627031e-31,5.76401336941493e-30,373,-0.079650858070117,0.0610200457264805,0.192600690411021,0.320083295771948,848,0.3441,0.0407,2.95120922666638e-17,2.72970986750368e-16
"X3817.18","Protein kinase C theta type","KPCT","Q04759","PRKCQ",482,0.527349871115733,0.0423031069922148,5.14094996213972e-31,8.09935010518789e-30,373,0.0374193041653043,0.0436601503343199,0.391971836292341,0.53810113881052,855,0.2901,0.0304,1.31825673855641e-21,1.79424754194023e-20
"X17769.28","PEST proteolytic signal-containing nuclear protein","PCNP","Q8WW12","PCNP",482,0.505277878726824,0.0405431180297164,5.30118282322981e-31,8.32130924186548e-30,373,0.0677866558095586,0.0284769681204865,0.0178035783612239,0.0468051286868117,855,0.2123,0.0233,8.12830516164099e-20,9.52584209815202e-19
"X3867.49","Seizure 6-like protein 2","SE6L2","Q6UXD5","SEZ6L2",482,0.37676209234134,0.0302675206241221,6.10568703567287e-31,9.54929452379237e-30,373,0.0201862279502745,0.0312692096321119,0.518966155807515,0.655913439943615,855,0.2043,0.0217,5.88843655355588e-21,7.60545514019335e-20
"X12460.18","Proteasome subunit alpha type-7","PSA7","O14818","PSMA7",482,0.530727468235794,0.0426846072787835,6.96878661050543e-31,1.08596924680376e-29,373,0.0696465169396141,0.038384887019714,0.0704286024412832,0.145912051589576,855,0.2758,0.0285,4.36515832240167e-22,6.49638267980954e-21
"X11257.1","Dihydropteridine reductase","DHPR","P09417","QDPR",482,0.449720983644761,0.0362075192259223,7.87930056853814e-31,1.22342497275388e-29,373,0.0590051166814281,0.0333478684072547,0.0776605592666007,0.158348146661719,855,0.2383,0.0245,2.57039578276886e-22,3.96246317623258e-21
"X6226.69","Calcium uptake protein 2, mitochondrial","EFHA1","Q8IYU8","MICU2",482,0.644379912826142,0.0518961205796476,8.17580629692583e-31,1.26489722601e-29,373,-0.0462275693340789,0.0487337356181118,0.343461358157825,0.48975898372605,855,0.2774,0.0355,5.75439937337157e-15,4.07737589866081e-14
"X9952.57","Transcription factor A, mitochondrial","TFAM","Q00059","TFAM",482,0.660364187948428,0.0532855892549932,1.02271671420951e-30,1.57659662645703e-29,373,-0.0202124780446396,0.0636567736500857,0.751027502319451,0.83273247936993,855,0.38,0.0409,1.41253754462275e-20,1.80276675947254e-19
"X8013.9","VIP36-like protein","LMA2L","Q9H0V9","LMAN2L",482,0.563526642586802,0.0455164086662447,1.14682142484325e-30,1.76159962437529e-29,373,-0.0881440463296244,0.0342084918632105,0.0103656491952342,0.0294469334139381,855,0.1471,0.0273,7.58577575029184e-08,2.43299190917265e-07
"X15559.5","Anthrax toxin receptor 2","ANTR2","P58335","ANTXR2",482,-0.54481784352553,0.0440070054525255,1.1520428372144e-30,1.76332250635556e-29,373,-0.257177070767925,0.0269653123126849,2.08894161390061e-19,1.19793838418487e-17,855,-0.3357,0.023,2.81838293126447e-48,4.48957962495129e-46
"X19250.50","C-Myc-binding protein","MYCBP","Q99417","MYCBP",481,0.56927754737171,0.0459858263640245,1.18279403844695e-30,1.80397062388664e-29,373,-0.00817921442642631,0.0413510285044491,0.843311417088637,0.900020447865565,854,0.25,0.0307,4.26579518801593e-16,3.38508950251966e-15
"X3844.2","Peptidyl-prolyl cis-trans isomerase A","Cyclophilin A","P62937","PPIA",480,0.331640389901536,0.0267865956037278,1.18894679674609e-30,1.80694705752824e-29,373,-0.0156406248968757,0.0248447358749091,0.52939071451282,0.665214640416151,853,0.145,0.0182,1.73780082874938e-15,1.3066925462327e-14
"X10088.37","Adenine phosphoribosyltransferase","APT","P07741","APRT",481,0.719364355863116,0.0581164073384728,1.19869835464833e-30,1.81535268427552e-29,373,-0.0432607264557313,0.0572885973960096,0.450651251657343,0.592418812727383,854,0.3326,0.0408,3.54813389233576e-16,2.85243436839927e-15
"X10722.13","Tyrosine-protein kinase SYK","KSYK","P43405","SYK",482,0.354494433311287,0.0286750674217857,1.36156012273252e-30,2.05476143434125e-29,373,-0.0215817862867099,0.0216065860126203,0.318524402720347,0.465028328615143,855,0.1146,0.0173,3.09029543251359e-11,1.50184866160915e-10
"X9751.72","Nuclease-sensitive element-binding protein 1","NSEP1","P67809","YBX1",482,0.506554758117493,0.0409983071057349,1.45346264249863e-30,2.18578420468063e-29,373,0.0697263031493768,0.0330214737292166,0.0354010622617376,0.0830207027195929,855,0.2416,0.0257,5.75439937337159e-21,7.4547203930335e-20
"X11288.26","Cytosolic purine 5'-nucleotidase","5NTC","P49902","NT5C2",482,0.410161852543771,0.0332120380055572,1.5334714002453e-30,2.29806985799827e-29,373,-0.0733436320825903,0.0282828220971966,0.00988851095072653,0.0282594588698171,855,0.1299,0.0215,1.62181009735893e-09,6.47069130680962e-09
"X17778.19","Ras-related protein Rab-32","RAB32","Q13637","RAB32",482,0.897510802854514,0.0727820668511329,1.82086891527893e-30,2.71929069604676e-29,373,-0.0292902058534962,0.0575989291004818,0.611394276996553,0.728826714346501,855,0.3276,0.0452,4.07380277804112e-13,2.42008642933078e-12
"X14748.31","Rho GTPase-activating protein 5","RHG05","Q13017","ARHGAP5",482,0.580351174972782,0.0471070879288773,2.03111916186438e-30,3.02278322324522e-29,373,-0.00357694169159709,0.030728728234796,0.907396169164758,0.941773871519697,855,0.1707,0.0257,3.31131121482591e-11,1.60201907029991e-10
"X19183.164","60S ribosomal protein L12","RL12","P30050","RPL12",482,0.406129754400361,0.0329752725811547,2.10152781309535e-30,3.11303000684079e-29,373,0.0507764152475888,0.0255411250784321,0.0475514159784727,0.105858509380648,855,0.184,0.0202,7.94328234724279e-20,9.33444190587192e-19
"X11438.6","DnaJ homolog subfamily B member 2","DNJB2","P25686","DNAJB2",482,0.350601554506808,0.0284672714143774,2.10623513599319e-30,3.11303000684079e-29,373,0.0172989948152488,0.0249119488497529,0.487867273909566,0.625350909365396,855,0.1618,0.0187,6.02559586074359e-18,6.1558403318428e-17
"X19176.27","Protein FAM49B","FA49B","Q9NUQ9","CYRIB",482,0.375850103214322,0.030553888373893,2.41795390732364e-30,3.56151361486266e-29,373,0.0727851945335577,0.0197230896036808,0.000257876735299844,0.00114579322161635,855,0.1619,0.0166,1.47910838816821e-22,2.38263864326273e-21
"X13044.5","Tumor susceptibility gene 101 protein","TS101","Q99816","TSG101",482,0.61858649709036,0.0503163116827765,2.58816548219477e-30,3.79921492795894e-29,373,-0.0351209679269343,0.0405444009496823,0.386927398141642,0.53356035248708,855,0.2222,0.0316,1.94984459975804e-12,1.08349891777252e-11
"X14332.3","Ras-related protein Ral-A","RALA","P11233","RALA",482,0.434806514436994,0.0354030242258128,2.90493567065022e-30,4.24970351002265e-29,373,0.0389207841033591,0.0196422047823887,0.0482824676383854,0.107250121585134,855,0.1321,0.0172,1.44543977074593e-14,9.91520965546768e-14
"X19150.20","Phosphoribosyl pyrophosphate synthase-associated protein 2","KPRB","O60256","PRPSAP2",477,0.436568658199484,0.035560751049968,3.32968528246878e-30,4.85456827115194e-29,373,-0.000459709548790331,0.0325956378692794,0.988755145895802,0.992059477688499,850,0.1991,0.024,1.17489755493953e-16,9.98662921698601e-16
"X9482.110","ADP-ribose pyrophosphatase, mitochondrial","NUDT9","Q9BW91","NUDT9",482,0.326340718373155,0.0266098526806054,3.42854210101949e-30,4.98181066773136e-29,373,0.0321529015657584,0.0160384398141352,0.0457249366838156,0.102535428924448,855,0.1105,0.0137,8.51138038202376e-16,6.56047437689681e-15
"X19446.1","GMP reductase 2","GMPR2","Q9P2T1","GMPR2",482,0.354014128142958,0.0289052254072151,4.00020964132033e-30,5.7928961842824e-29,373,0.0280819433548588,0.0315515329623168,0.374030579594878,0.520785212961337,855,0.2053,0.0213,5.88843655355588e-22,8.55613703271752e-21
"X17694.32","Proteasome activator complex subunit 2","PSME2","Q9UL46","PSME2",482,0.519991706390665,0.04247713177496,4.21996562878638e-30,6.09062824476853e-29,373,0.155749602451482,0.0362711055548404,2.24869015600629e-05,0.00012844112033178,855,0.3093,0.0276,3.46736850452531e-29,1.06522513842595e-27
"X18271.43","3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial","OXSM","Q9NWU1","OXSM",482,0.612907778579156,0.0500818841175,4.36318528740208e-30,6.27627422110915e-29,373,0.0244628314095603,0.032276398318637,0.448987054819145,0.59054841675142,855,0.1971,0.0271,3.71535229097173e-13,2.21632873834527e-12
"X18220.141","Steroid receptor RNA activator 1","SRA1","Q9HD15","SRA1",482,0.365798030770395,0.0299517948253887,5.5217243985684e-30,7.91631221274756e-29,373,-0.0202240010989064,0.0226867078092394,0.37327339669072,0.52015746109895,855,0.1205,0.0181,2.69153480392691e-11,1.31848419039745e-10
"X17436.193","Casein kinase I isoform gamma-2","CSNK1G2","P78368","CSNK1G2",482,0.560217807520419,0.0458792304150689,5.6354929940055e-30,8.05257653395935e-29,373,0.00463139638382456,0.0156034429969935,0.766772708306471,0.845292405948606,855,0.0622,0.0148,2.51188643150958e-05,5.75579304311279e-05
"X9886.28","DNA repair protein XRCC4","XRCC4","Q13426","XRCC4",482,0.350523014948195,0.0287311189099427,6.22063087524274e-30,8.85924946835067e-29,373,0.128055753970918,0.0217530764207646,8.89175404991953e-09,9.93335952433867e-08,855,0.2091,0.0173,1.77827941003892e-33,7.57265321047268e-32
"X12812.25","Acylphosphatase-2","ACYP2","P14621","ACYP2",482,0.419322991631708,0.034447535615782,8.02453783142315e-30,1.13906063409079e-28,373,-0.0417582713578381,0.0288300882741489,0.148351536887133,0.262684215789032,855,0.1482,0.0221,2.04173794466953e-11,1.01286215686547e-10
"X5018.68","Peroxiredoxin-6","Peroxiredoxin-6","P30041","PRDX6",480,0.359492860996686,0.0295282515736052,8.17677925990716e-30,1.15685288147568e-28,373,0.0562423519076554,0.0302846579364595,0.0640945178041401,0.135398094830848,853,0.2117,0.0211,1.31825673855641e-23,2.33326017799635e-22
"X17849.6","Developmentally-regulated GTP-binding protein 1","DRG1","Q9Y295","DRG1",482,0.589820507616175,0.0485168482752496,9.29461576320614e-30,1.31069319336228e-28,373,-0.0480752804440568,0.0366069744459135,0.189908422026269,0.317202377916498,855,0.1833,0.0292,3.54813389233576e-10,1.53681005749608e-09
"X4212.5","Epidermal growth factor receptor substrate 15-like 1","EP15R","Q9UBC2","EPS15L1",482,0.390752040985191,0.0321463481019435,9.43536763234486e-30,1.32619333943514e-28,373,0.0523263016951682,0.0155739921767197,0.000861710211272564,0.00338076620948551,855,0.1167,0.014,8.51138038202376e-17,7.36568350565074e-16
"X4240.31","Pyruvate kinase PKM","M2-PK","P14618","PKM",479,0.634440675718045,0.0521769496205043,9.57956248282994e-30,1.34207486119386e-28,373,-0.0496605555325683,0.0513173345373596,0.333823994566827,0.479391319075767,852,0.2867,0.0366,4.67735141287198e-15,3.3528814044604e-14
"X17345.12","Prostaglandin reductase 3","ZADH2","Q8N4Q0","ZADH2",482,0.71753982828013,0.0590404622565235,9.61740837588098e-30,1.34300238391767e-28,373,-0.048218249981959,0.0505104609798868,0.340398710611925,0.486558608953769,855,0.2754,0.0384,7.24435960074989e-13,4.21623689348109e-12
"X12571.14","ADP-ribosylation factor-like protein 3","ARL3","P36405","ARL3",482,0.453016154709442,0.0372786376660411,9.72473847998873e-30,1.35359547580685e-28,373,-0.0716072361785549,0.0266348325145588,0.00750499225762211,0.022447129137714,855,0.1057,0.0217,1.07151930523761e-06,2.94103671463111e-06
"X13474.40","Glutathione S-transferase kappa 1","GSTK1","Q9Y2Q3","GSTK1",482,0.626940612769821,0.0516188538689667,1.03399487193585e-29,1.43458449812777e-28,373,-0.0312521812053059,0.0385285868800148,0.417809463603145,0.562616938934605,855,0.2042,0.0309,3.71535229097173e-11,1.78944347183308e-10
"X11664.32","ADP-ribosylation factor GTPase-activating protein 2","ARFG2","Q8N6H7","ARFGAP2",482,0.630985400388604,0.05206875644148,1.33240491449365e-29,1.84266030136244e-28,373,-0.0182496483500117,0.0400842544161581,0.649175441200283,0.759291895951446,855,0.2233,0.0318,2.04173794466953e-12,1.12872942159687e-11
"X2823.7","COMM domain-containing protein 7","COMMD7","Q86VX2","COMMD7",482,0.321726430351056,0.0265940395944539,1.61378984527325e-29,2.22465068093598e-28,373,0.00519209378675434,0.0216459932229545,0.810569630038269,0.87704653554581,855,0.1313,0.0168,5.12861383991366e-15,3.66414752914762e-14
"X12701.1","Eukaryotic translation initiation factor 1b","EIF1B","O60739","EIF1B",478,0.574376018153154,0.0475395542775032,1.99793125711149e-29,2.7454001076155e-28,373,-0.0289091831805909,0.0394398352742711,0.464029685137899,0.604699579433516,851,0.217,0.0304,8.7096358995608e-13,5.00135433965434e-12
"X12348.46","Serine--tRNA ligase, mitochondrial","SYSM","Q9NP81","SARS2",482,0.533895694436942,0.0442995467061412,2.46700160597133e-29,3.37916366473971e-28,373,-0.00275910186790574,0.0294328691620479,0.925365103555321,0.952151988131922,855,0.1616,0.0245,4.36515832240167e-11,2.08606066051662e-10
"X4187.49","6-phosphogluconate dehydrogenase, decarboxylating","6-Phosphogluconate dehydrogenase","P52209","PGD",477,0.620803911664026,0.0516518638198921,3.64150152698319e-29,4.97209462462054e-28,373,-0.0684570300567534,0.0429644922714041,0.111944860481721,0.210302299826347,850,0.2134,0.033,1.0471285480509e-10,4.78607851771192e-10
"X13930.3","DNA dC->dU-editing enzyme APOBEC-3G","ABC3G","Q9HC16","APOBEC3G",482,0.575837048990581,0.0479583965475406,3.73999306628971e-29,5.0904146133266e-28,373,0.0615744706107782,0.0330370171683629,0.0631478193932779,0.133924443397677,855,0.2271,0.0272,7.0794578438414e-17,6.17621667066164e-16
"X3839.60","AH receptor-interacting protein","AIP","O00170","AIP",482,0.507259619025741,0.0423123830008305,4.44062269287136e-29,6.02495842335638e-28,373,0.058224205234021,0.0277376228380774,0.0364902348158939,0.0852033115869488,855,0.1932,0.0232,8.128305161641e-17,7.06259404044806e-16
"X16606.85","Aldose reductase","Aldose reductase","P15121","AKR1B1",482,0.371155290330357,0.0309691587144304,4.59804695855402e-29,6.21893080778014e-28,373,0.0367824319688863,0.0210338404888469,0.0811743704905035,0.163834334809787,855,0.1423,0.0174,2.81838293126445e-16,2.28283709743284e-15
"X17756.69","Deoxycytidylate deaminase","DCTD","P32321","DCTD",482,0.531699141018741,0.0443858178508422,4.84415966727613e-29,6.53126355139644e-28,373,-0.0541748779068041,0.0489175656207204,0.268814839293139,0.411449332313093,855,0.2672,0.0329,4.36515832240167e-16,3.45755910582865e-15
"X15591.28","Glutathione peroxidase 1","Glutathione peroxidase","P07203","GPX1",482,0.577073176105728,0.0481867983338568,4.99318930947173e-29,6.71115850626185e-28,373,0.0539332022967287,0.0339919178015504,0.11345361165913,0.212620472220444,855,0.2278,0.0278,2.39883291901949e-16,1.95775718874817e-15
